gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
18.797593984962404,8.615250218737897,nan,nan,nan
18.84769423558897,8.797839879380527,nan,nan,nan
18.89779448621554,8.988741016125608,nan,nan,nan
18.947894736842105,9.188718640069139,nan,nan,nan
18.99799498746867,9.39864976090191,nan,nan,nan
19.048095238095236,9.619546385593727,nan,nan,nan
19.098195488721803,9.852584741011505,nan,nan,nan
19.14829573934837,10.099142857895853,nan,nan,nan
19.198395989974937,10.360849562262846,nan,nan,nan
19.2484962406015,10.639649299102238,nan,nan,nan
19.298596491228068,10.93788935493663,nan,nan,nan
19.348696741854635,11.258439460770413,nan,nan,nan
19.398796992481202,11.60485936565057,nan,nan,nan
19.44889724310777,11.98163949834745,nan,nan,nan
19.498997493734336,12.394556657801154,nan,nan,nan
19.5490977443609,12.851217749080233,nan,nan,nan
19.599197994987467,13.361925121912016,nan,nan,nan
19.649298245614034,13.941122778745802,nan,nan,nan
19.6993984962406,14.609964967928695,nan,nan,nan
19.749498746867168,15.401247885310962,nan,nan,nan
19.79959899749373,16.369914685608524,nan,nan,nan
19.8496992481203,17.618964975559933,nan,nan,nan
19.899799498746866,19.37963677502414,nan,nan,nan
19.949899749373433,22.389792248036194,nan,nan,nan
20.0,nan,nan,nan,nan
